Space Group|Serial No.|Multiplicity|Wyckoff Letter|Site Symmetry|Position|||
||8|l|1|(x,y,z)|(-x,-y+1/2,z)|(x,-y,-z)|(-x,y+1/2,-z)
|||||(-x,-y,-z)|(x,y+1/2,-z)|(-x,y,z)|(x,-y+1/2,z)
||4|k|m..|(x,1/4,z)|(-x,1/4,z)|(x,3/4,-z)|(-x,3/4,-z)
||4|j|.m.|(1/2,y,z)|(1/2,-y+1/2,z)|(1/2,-y,-z)|(1/2,y+1/2,-z)
||4|i|.m.|(0,y,z)|(0,-y+1/2,z)|(0,-y,-z)|(0,y+1/2,-z)
||4|h|.2.|(x,0,1/2)|(-x,1/2,1/2)|(-x,0,1/2)|(x,1/2,1/2)
||4|g|.2.|(x,0,0)|(-x,1/2,0)|(-x,0,0)|(x,1/2,0)
||2|f|mm2|(1/2,1/4,z)|(1/2,3/4,-z)||
||2|e|mm2|(0,1/4,z)|(0,3/4,-z)||
||2|d|.2/m.|(1/2,0,1/2)|(1/2,1/2,1/2)||
||2|c|.2/m.|(0,0,1/2)|(0,1/2,1/2)||
||2|b|.2/m.|(1/2,0,0)|(1/2,1/2,0)||
||2|a|.2/m.|(0,0,0)|(0,1/2,0)||
P 2/b 21/m 2/m|241|||||||
||8|l|1|(x,y,z)|(x,-y+1/2,-z)|(-x,-y,z)|(-x,y+1/2,-z)
|||||(-x,-y,-z)|(-x,y+1/2,z)|(x,y,-z)|(x,-y+1/2,z)
||4|k|m..|(x,1/4,z)|(x,1/4,-z)|(-x,3/4,z)|(-x,3/4,-z)
||4|j|.m.|(x,y,1/2)|(x,-y+1/2,1/2)|(-x,-y,1/2)|(-x,y+1/2,1/2)
||4|i|.m.|(x,y,0)|(x,-y+1/2,0)|(-x,-y,0)|(-x,y+1/2,0)
||4|h|.2.|(1/2,0,z)|(1/2,1/2,-z)|(1/2,0,-z)|(1/2,1/2,z)
||4|g|.2.|(0,0,z)|(0,1/2,-z)|(0,0,-z)|(0,1/2,z)
||2|f|mm2|(x,1/4,1/2)|(-x,3/4,1/2)||
||2|e|mm2|(x,1/4,0)|(-x,3/4,0)||
||2|d|.2/m.|(1/2,0,1/2)|(1/2,1/2,1/2)||
||2|c|.2/m.|(1/2,0,0)|(1/2,1/2,0)||
||2|b|.2/m.|(0,0,1/2)|(0,1/2,1/2)||
||2|a|.2/m.|(0,0,0)|(0,1/2,0)||
P 2/c 2/m 21/m|242|||||||
||8|l|1|(x,y,z)|(x,-y,-z+1/2)|(-x,y,-z)|(-x,-y,z+1/2)
|||||(-x,-y,-z)|(-x,y,z+1/2)|(x,-y,z)|(x,y,-z+1/2)
||4|k|m..|(x,y,1/4)|(x,-y,1/4)|(-x,y,3/4)|(-x,-y,3/4)
||4|j|.m.|(x,1/2,z)|(x,1/2,-z+1/2)|(-x,1/2,-z)|(-x,1/2,z+1/2)
||4|i|.m.|(x,0,z)|(x,0,-z+1/2)|(-x,0,-z)|(-x,0,z+1/2)
||4|h|.2.|(1/2,y,0)|(1/2,-y,1/2)|(1/2,-y,0)|(1/2,y,1/2)
||4|g|.2.|(0,y,0)|(0,-y,1/2)|(0,-y,0)|(0,y,1/2)
||2|f|mm2|(x,1/2,1/4)|(-x,1/2,3/4)||
||2|e|mm2|(x,0,1/4)|(-x,0,3/4)||
||2|d|.2/m.|(1/2,1/2,0)|(1/2,1/2,1/2)||
||2|c|.2/m.|(1/2,0,0)|(1/2,0,1/2)||
||2|b|.2/m.|(0,1/2,0)|(0,1/2,1/2)||
||2|a|.2/m.|(0,0,0)|(0,0,1/2)||
P 2/m 2/c 21/m|243|||||||
||8|l|1|(x,y,z)|(-x,y,-z+1/2)|(x,-y,-z)|(-x,-y,z+1/2)
|||||(-x,-y,-z)|(x,-y,z+1/2)|(-x,y,z)|(x,y,-z+1/2)
||4|k|m..|(x,y,1/4)|(-x,y,1/4)|(x,-y,3/4)|(-x,-y,3/4)
||4|j|.m.|(1/2,y,z)|(1/2,y,-z+1/2)|(1/2,-y,-z)|(1/2,-y,z+1/2)
||4|i|.m.|(0,y,z)|(0,y,-z+1/2)|(0,-y,-z)|(0,-y,z+1/2)
||4|h|.2.|(x,1/2,0)|(-x,1/2,1/2)|(-x,1/2,0)|(x,1/2,1/2)
||4|g|.2.|(x,0,0)|(-x,0,1/2)|(-x,0,0)|(x,0,1/2)
||2|f|mm2|(1/2,y,1/4)|(1/2,-y,3/4)||
||2|e|mm2|(0,y,1/4)|(0,-y,3/4)||
||2|d|.2/m.|(1/2,1/2,0)|(1/2,1/2,1/2)||
||2|c|.2/m.|(0,1/2,0)|(0,1/2,1/2)||
||2|b|.2/m.|(1/2,0,0)|(1/2,0,1/2)||
||2|a|.2/m.|(0,0,0)|(0,0,1/2)||
P 21/m 2/a 2/m|244|||||||
||8|l|1|(x,y,z)|(-x+1/2,y,-z)|(-x,-y,z)|(x+1/2,-y,-z)
|||||(-x,-y,-z)|(x+1/2,-y,z)|(x,y,-z)|(-x+1/2,y,z)
||4|k|m..|(1/4,y,z)|(1/4,y,-z)|(3/4,-y,z)|(3/4,-y,-z)
||4|j|.m.|(x,y,1/2)|(-x+1/2,y,1/2)|(-x,-y,1/2)|(x+1/2,-y,1/2)
||4|i|.m.|(x,y,0)|(-x+1/2,y,0)|(-x,-y,0)|(x+1/2,-y,0)
||4|h|.2.|(0,1/2,z)|(1/2,1/2,-z)|(0,1/2,-z)|(1/2,1/2,z)
||4|g|.2.|(0,0,z)|(1/2,0,-z)|(0,0,-z)|(1/2,0,z)
||2|f|mm2|(1/4,y,1/2)|(3/4,-y,1/2)||
||2|e|mm2|(1/4,y,0)|(3/4,-y,0)||
||2|d|.2/m.|(0,1/2,1/2)|(1/2,1/2,1/2)||
||2|c|.2/m.|(0,1/2,0)|(1/2,1/2,0)||
||2|b|.2/m.|(0,0,1/2)|(1/2,0,1/2)||
||2|a|.2/m.|(0,0,0)|(1/2,0,0)||
P 2/n 21/n 2/a|245|||||||
||8|e|1|(x,y,z)|(-x+1/2,-y,z)|(-x+1/2,y+1/2,-z+1/2)|(x,-y+1/2,-z+1/2)
|||||(-x,-y,-z)|(x+1/2,y,-z)|(x+1/2,-y+1/2,z+1/2)|(-x,y+1/2,z+1/2)
||4|d|2..|(x,1/4,1/4)|(-x+1/2,3/4,1/4)|(-x,3/4,3/4)|(x+1/2,1/4,3/4)
||4|c|..2|(1/4,0,z)|(1/4,1/2,-z+1/2)|(3/4,0,-z)|(3/4,1/2,z+1/2)
||4|b|-1|(0,0,1/2)|(1/2,0,1/2)|(1/2,1/2,0)|(0,1/2,0)
||4|a|-1|(0,0,0)|(1/2,0,0)|(1/2,1/2,1/2)|(0,1/2,1/2)
P 21/n 2/n 2/b|246|||||||
||8|e|1|(x,y,z)|(-x,-y+1/2,z)|(x+1/2,-y+1/2,-z+1/2)|(-x+1/2,y,-z+1/2)
|||||(-x,-y,-z)|(x,y+1/2,-z)|(-x+1/2,y+1/2,z+1/2)|(x+1/2,-y,z+1/2)
||4|d|2..|(1/4,y,3/4)|(3/4,-y+1/2,3/4)|(3/4,-y,1/4)|(1/4,y+1/2,1/4)
||4|c|..2|(0,1/4,z)|(1/2,1/4,-z+1/2)|(0,3/4,-z)|(1/2,3/4,z+1/2)
||4|b|-1|(0,0,1/2)|(0,1/2,1/2)|(1/2,1/2,0)|(1/2,0,0)
||4|a|-1|(0,0,0)|(0,1/2,0)|(1/2,1/2,1/2)|(1/2,0,1/2)
P 2/b 2/n 21/n|247|||||||
||8|e|1|(x,y,z)|(x,-y+1/2,-z)|(-x+1/2,-y+1/2,z+1/2)|(-x+1/2,y,-z+1/2)
|||||(-x,-y,-z)|(-x,y+1/2,z)|(x+1/2,y+1/2,-z+1/2)|(x+1/2,-y,z+1/2)
||4|d|2..|(1/4,y,1/4)|(1/4,-y+1/2,3/4)|(3/4,-y,3/4)|(3/4,y+1/2,1/4)
||4|c|..2|(x,1/4,0)|(-x+1/2,1/4,1/2)|(-x,3/4,0)|(x+1/2,3/4,1/2)
||4|b|-1|(1/2,0,0)|(1/2,1/2,0)|(0,1/2,1/2)|(0,0,1/2)
||4|a|-1|(0,0,0)|(0,1/2,0)|(1/2,1/2,1/2)|(1/2,0,1/2)
P 2/c 21/n 2/n|248|||||||
||8|e|1|(x,y,z)|(x,-y,-z+1/2)|(-x+1/2,y+1/2,-z+1/2)|(-x+1/2,-y+1/2,z)
|||||(-x,-y,-z)|(-x,y,z+1/2)|(x+1/2,-y+1/2,z+1/2)|(x+1/2,y+1/2,-z)
||4|d|2..|(3/4,1/4,z)|(3/4,3/4,-z+1/2)|(1/4,3/4,-z)|(1/4,1/4,z+1/2)
||4|c|..2|(x,0,1/4)|(-x+1/2,1/2,1/4)|(-x,0,3/4)|(x+1/2,1/2,3/4)
||4|b|-1|(1/2,0,0)|(1/2,0,1/2)|(0,1/2,1/2)|(0,1/2,0)
||4|a|-1|(0,0,0)|(0,0,1/2)|(1/2,1/2,1/2)|(1/2,1/2,0)
P 21/n 2/c 2/n|249|||||||
||8|e|1|(x,y,z)|(-x,y,-z+1/2)|(x+1/2,-y+1/2,-z+1/2)|(-x+1/2,-y+1/2,z)
|||||(-x,-y,-z)|(x,-y,z+1/2)|(-x+1/2,y+1/2,z+1/2)|(x+1/2,y+1/2,-z)
||4|d|2..|(1/4,1/4,z)|(3/4,1/4,-z+1/2)|(3/4,3/4,-z)|(1/4,3/4,z+1/2)
||4|c|..2|(0,y,1/4)|(1/2,-y+1/2,1/4)|(0,-y,3/4)|(1/2,y+1/2,3/4)
||4|b|-1|(0,1/2,0)|(0,1/2,1/2)|(1/2,0,1/2)|(1/2,0,0)
||4|a|-1|(0,0,0)|(0,0,1/2)|(1/2,1/2,1/2)|(1/2,1/2,0)
P 2/n 2/a 21/n|250|||||||
||8|e|1|(x,y,z)|(-x+1/2,y,-z)|(-x+1/2,-y+1/2,z+1/2)|(x,-y+1/2,-z+1/2)
|||||(-x,-y,-z)|(x+1/2,-y,z)|(x+1/2,y+1/2,-z+1/2)|(-x,y+1/2,z+1/2)
||4|d|2..|(x,3/4,1/4)|(-x+1/2,3/4,3/4)|(-x,1/4,3/4)|(x+1/2,1/4,1/4)
||4|c|..2|(1/4,y,0)|(1/4,-y+1/2,1/2)|(3/4,-y,0)|(3/4,y+1/2,1/2)
||4|b|-1|(0,1/2,0)|(1/2,1/2,0)|(1/2,0,1/2)|(0,0,1/2)
||4|a|-1|(0,0,0)|(1/2,0,0)|(1/2,1/2,1/2)|(0,1/2,1/2)
P 2/m 2/n 21/a|251|||||||
||8|i|1|(x,y,z)|(-x+1/2,-y,z+1/2)|(-x+1/2,y,-z+1/2)|(x,-y,-z)
|||||(-x,-y,-z)|(x+1/2,y,-z+1/2)|(x+1/2,-y,z+1/2)|(-x,y,z)
||4|h|m..|(0,y,z)|(1/2,-y,z+1/2)|(1/2,y,-z+1/2)|(0,-y,-z)
||4|g|.2.|(1/4,y,1/4)|(1/4,-y,3/4)|(3/4,-y,3/4)|(3/4,y,1/4)
||4|f|2..|(x,1/2,0)|(-x+1/2,1/2,1/2)|(-x,1/2,0)|(x+1/2,1/2,1/2)
||4|e|2..|(x,0,0)|(-x+1/2,0,1/2)|(-x,0,0)|(x+1/2,0,1/2)
||2|d|2/m..|(0,1/2,0)|(1/2,1/2,1/2)||
||2|c|2/m..|(1/2,1/2,0)|(0,1/2,1/2)||
||2|b|2/m..|(1/2,0,0)|(0,0,1/2)||
||2|a|2/m..|(0,0,0)|(1/2,0,1/2)||
P 2/n 2/m 21/b|252|||||||
||8|i|1|(x,y,z)|(-x,-y+1/2,z+1/2)|(x,-y+1/2,-z+1/2)|(-x,y,-z)
|||||(-x,-y,-z)|(x,y+1/2,-z+1/2)|(-x,y+1/2,z+1/2)|(x,-y,z)
||4|h|m..|(x,0,z)|(-x,1/2,z+1/2)|(x,1/2,-z+1/2)|(-x,0,-z)
||4|g|.2.|(x,1/4,3/4)|(-x,1/4,1/4)|(-x,3/4,1/4)|(x,3/4,3/4)
||4|f|2..|(1/2,y,0)|(1/2,-y+1/2,1/2)|(1/2,-y,0)|(1/2,y+1/2,1/2)
||4|e|2..|(0,y,0)|(0,-y+1/2,1/2)|(0,-y,0)|(0,y+1/2,1/2)
||2|d|2/m..|(1/2,0,0)|(1/2,1/2,1/2)||
||2|c|2/m..|(1/2,1/2,0)|(1/2,0,1/2)||
||2|b|2/m..|(0,1/2,0)|(0,0,1/2)||
||2|a|2/m..|(0,0,0)|(0,1/2,1/2)||
P 21/b 2/m 2/n|253|||||||
||8|i|1|(x,y,z)|(x+1/2,-y+1/2,-z)|(-x+1/2,-y+1/2,z)|(-x,y,-z)
|||||(-x,-y,-z)|(-x+1/2,y+1/2,z)|(x+1/2,y+1/2,-z)|(x,-y,z)
||4|h|m..|(x,0,z)|(x+1/2,1/2,-z)|(-x+1/2,1/2,z)|(-x,0,-z)
||4|g|.2.|(1/4,1/4,z)|(3/4,1/4,-z)|(3/4,3/4,-z)|(1/4,3/4,z)
||4|f|2..|(0,y,1/2)|(1/2,-y+1/2,1/2)|(0,-y,1/2)|(1/2,y+1/2,1/2)
||4|e|2..|(0,y,0)|(1/2,-y+1/2,0)|(0,-y,0)|(1/2,y+1/2,0)
||2|d|2/m..|(0,0,1/2)|(1/2,1/2,1/2)||
||2|c|2/m..|(0,1/2,1/2)|(1/2,0,1/2)||
||2|b|2/m..|(0,1/2,0)|(1/2,0,0)||
||2|a|2/m..|(0,0,0)|(1/2,1/2,0)||
P 21/c 2/n 2/m|254|||||||
||8|i|1|(x,y,z)|(x+1/2,-y,-z+1/2)|(-x+1/2,y,-z+1/2)|(-x,-y,z)
|||||(-x,-y,-z)|(-x+1/2,y,z+1/2)|(x+1/2,-y,z+1/2)|(x,y,-z)
||4|h|m..|(x,y,0)|(x+1/2,-y,1/2)|(-x+1/2,y,1/2)|(-x,-y,0)
||4|g|.2.|(3/4,y,1/4)|(1/4,-y,1/4)|(1/4,-y,3/4)|(3/4,y,3/4)
||4|f|2..|(0,1/2,z)|(1/2,1/2,-z+1/2)|(0,1/2,-z)|(1/2,1/2,z+1/2)
||4|e|2..|(0,0,z)|(1/2,0,-z+1/2)|(0,0,-z)|(1/2,0,z+1/2)
||2|d|2/m..|(0,1/2,0)|(1/2,1/2,1/2)||
||2|c|2/m..|(0,1/2,1/2)|(1/2,1/2,0)||
||2|b|2/m..|(0,0,1/2)|(1/2,0,0)||
||2|a|2/m..|(0,0,0)|(1/2,0,1/2)||
P 2/n 21/c 2/m|255|||||||
||8|i|1|(x,y,z)|(-x,y+1/2,-z+1/2)|(x,-y+1/2,-z+1/2)|(-x,-y,z)
|||||(-x,-y,-z)|(x,-y+1/2,z+1/2)|(-x,y+1/2,z+1/2)|(x,y,-z)
||4|h|m..|(x,y,0)|(-x,y+1/2,1/2)|(x,-y+1/2,1/2)|(-x,-y,0)
||4|g|.2.|(x,1/4,1/4)|(-x,3/4,1/4)|(-x,3/4,3/4)|(x,1/4,3/4)
||4|f|2..|(1/2,0,z)|(1/2,1/2,-z+1/2)|(1/2,0,-z)|(1/2,1/2,z+1/2)
||4|e|2..|(0,0,z)|(0,1/2,-z+1/2)|(0,0,-z)|(0,1/2,z+1/2)
||2|d|2/m..|(1/2,0,0)|(1/2,1/2,1/2)||
||2|c|2/m..|(1/2,0,1/2)|(1/2,1/2,0)||
||2|b|2/m..|(0,0,1/2)|(0,1/2,0)||
||2|a|2/m..|(0,0,0)|(0,1/2,1/2)||
P 2/m 21/a 2/n|256|||||||
||8|i|1|(x,y,z)|(-x+1/2,y+1/2,-z)|(-x+1/2,-y+1/2,z)|(x,-y,-z)
|||||(-x,-y,-z)|(x+1/2,-y+1/2,z)|(x+1/2,y+1/2,-z)|(-x,y,z)
||4|h|m..|(0,y,z)|(1/2,y+1/2,-z)|(1/2,-y+1/2,z)|(0,-y,-z)
||4|g|.2.|(1/4,3/4,z)|(1/4,1/4,-z)|(3/4,1/4,-z)|(3/4,3/4,z)
||4|f|2..|(x,0,1/2)|(-x+1/2,1/2,1/2)|(-x,0,1/2)|(x+1/2,1/2,1/2)
||4|e|2..|(x,0,0)|(-x+1/2,1/2,0)|(-x,0,0)|(x+1/2,1/2,0)
||2|d|2/m..|(0,0,1/2)|(1/2,1/2,1/2)||
||2|c|2/m..|(1/2,0,1/2)|(0,1/2,1/2)||
||2|b|2/m..|(1/2,0,0)|(0,1/2,0)||
||2|a|2/m..|(0,0,0)|(1/2,1/2,0)||
P 21/c 2/c 2/a|257|||||||
||8|f|1|(x,y,z)|(-x+1/2,-y,z)|(-x,y,-z+1/2)|(x+1/2,-y,-z+1/2)
|||||(-x,-y,-z)|(x+1/2,y,-z)|(x,-y,z+1/2)|(-x+1/2,y,z+1/2)
||4|e|..2|(1/4,1/2,z)|(3/4,1/2,-z+1/2)|(3/4,1/2,-z)|(1/4,1/2,z+1/2)
||4|d|..2|(1/4,0,z)|(3/4,0,-z+1/2)|(3/4,0,-z)|(1/4,0,z+1/2)
||4|c|.2.|(0,y,1/4)|(1/2,-y,1/4)|(0,-y,3/4)|(1/2,y,3/4)
||4|b|-1|(0,1/2,0)|(1/2,1/2,0)|(0,1/2,1/2)|(1/2,1/2,1/2)
||4|a|-1|(0,0,0)|(1/2,0,0)|(0,0,1/2)|(1/2,0,1/2)
P 2/c 21/c 2/b|258|||||||
||8|f|1|(x,y,z)|(-x,-y+1/2,z)|(x,-y,-z+1/2)|(-x,y+1/2,-z+1/2)
|||||(-x,-y,-z)|(x,y+1/2,-z)|(-x,y,z+1/2)|(x,-y+1/2,z+1/2)
||4|e|..2|(1/2,1/4,z)|(1/2,3/4,-z+1/2)|(1/2,3/4,-z)|(1/2,1/4,z+1/2)
||4|d|..2|(0,1/4,z)|(0,3/4,-z+1/2)|(0,3/4,-z)|(0,1/4,z+1/2)
||4|c|.2.|(x,0,3/4)|(-x,1/2,3/4)|(-x,0,1/4)|(x,1/2,1/4)
||4|b|-1|(1/2,0,0)|(1/2,1/2,0)|(1/2,0,1/2)|(1/2,1/2,1/2)
||4|a|-1|(0,0,0)|(0,1/2,0)|(0,0,1/2)|(0,1/2,1/2)
P 2/b 21/a 2/a|259|||||||
||8|f|1|(x,y,z)|(x,-y+1/2,-z)|(-x+1/2,-y,z)|(-x+1/2,y+1/2,-z)
|||||(-x,-y,-z)|(-x,y+1/2,z)|(x+1/2,y,-z)|(x+1/2,-y+1/2,z)
||4|e|..2|(x,1/4,1/2)|(-x+1/2,3/4,1/2)|(-x,3/4,1/2)|(x+1/2,1/4,1/2)
||4|d|..2|(x,1/4,0)|(-x+1/2,3/4,0)|(-x,3/4,0)|(x+1/2,1/4,0)
||4|c|.2.|(1/4,0,z)|(1/4,1/2,-z)|(3/4,0,-z)|(3/4,1/2,z)
||4|b|-1|(0,0,1/2)|(0,1/2,1/2)|(1/2,0,1/2)|(1/2,1/2,1/2)
||4|a|-1|(0,0,0)|(0,1/2,0)|(1/2,0,0)|(1/2,1/2,0)
P 2/c 2/a 21/a|260|||||||
||8|f|1|(x,y,z)|(x,-y,-z+1/2)|(-x+1/2,y,-z)|(-x+1/2,-y,z+1/2)
|||||(-x,-y,-z)|(-x,y,z+1/2)|(x+1/2,-y,z)|(x+1/2,y,-z+1/2)
||4|e|..2|(x,1/2,1/4)|(-x+1/2,1/2,3/4)|(-x,1/2,3/4)|(x+1/2,1/2,1/4)
||4|d|..2|(x,0,1/4)|(-x+1/2,0,3/4)|(-x,0,3/4)|(x+1/2,0,1/4)
||4|c|.2.|(3/4,y,0)|(3/4,-y,1/2)|(1/4,-y,0)|(1/4,y,1/2)
||4|b|-1|(0,1/2,0)|(0,1/2,1/2)|(1/2,1/2,0)|(1/2,1/2,1/2)
||4|a|-1|(0,0,0)|(0,0,1/2)|(1/2,0,0)|(1/2,0,1/2)
P 2/b 2/c 21/b|261|||||||
||8|f|1|(x,y,z)|(-x,y,-z+1/2)|(x,-y+1/2,-z)|(-x,-y+1/2,z+1/2)
|||||(-x,-y,-z)|(x,-y,z+1/2)|(-x,y+1/2,z)|(x,y+1/2,-z+1/2)
||4|e|..2|(1/2,y,1/4)|(1/2,-y+1/2,3/4)|(1/2,-y,3/4)|(1/2,y+1/2,1/4)
||4|d|..2|(0,y,1/4)|(0,-y+1/2,3/4)|(0,-y,3/4)|(0,y+1/2,1/4)
||4|c|.2.|(x,1/4,0)|(-x,1/4,1/2)|(-x,3/4,0)|(x,3/4,1/2)
||4|b|-1|(1/2,0,0)|(1/2,0,1/2)|(1/2,1/2,0)|(1/2,1/2,1/2)
||4|a|-1|(0,0,0)|(0,0,1/2)|(0,1/2,0)|(0,1/2,1/2)
P 21/b 2/a 2/b|262|||||||
||8|f|1|(x,y,z)|(-x+1/2,y,-z)|(-x,-y+1/2,z)|(x+1/2,-y+1/2,-z)
|||||(-x,-y,-z)|(x+1/2,-y,z)|(x,y+1/2,-z)|(-x+1/2,y+1/2,z)
||4|e|..2|(1/4,y,1/2)|(3/4,-y+1/2,1/2)|(3/4,-y,1/2)|(1/4,y+1/2,1/2)
||4|d|..2|(1/4,y,0)|(3/4,-y+1/2,0)|(3/4,-y,0)|(1/4,y+1/2,0)
||4|c|.2.|(0,3/4,z)|(1/2,3/4,-z)|(0,1/4,-z)|(1/2,1/4,z)
||4|b|-1|(0,0,1/2)|(1/2,0,1/2)|(0,1/2,1/2)|(1/2,1/2,1/2)
||4|a|-1|(0,0,0)|(1/2,0,0)|(0,1/2,0)|(1/2,1/2,0)
P 21/b 21/a 2/m|263|||||||
||8|i|1|(x,y,z)|(-x,-y,z)|(-x+1/2,y+1/2,-z)|(x+1/2,-y+1/2,-z)
|||||(-x,-y,-z)|(x,y,-z)|(x+1/2,-y+1/2,z)|(-x+1/2,y+1/2,z)
||4|h|..m|(x,y,1/2)|(-x,-y,1/2)|(-x+1/2,y+1/2,1/2)|(x+1/2,-y+1/2,1/2)
||4|g|..m|(x,y,0)|(-x,-y,0)|(-x+1/2,y+1/2,0)|(x+1/2,-y+1/2,0)
||4|f|..2|(0,1/2,z)|(1/2,0,-z)|(0,1/2,-z)|(1/2,0,z)
||4|e|..2|(0,0,z)|(1/2,1/2,-z)|(0,0,-z)|(1/2,1/2,z)
||2|d|..2/m|(0,1/2,1/2)|(1/2,0,1/2)||
||2|c|..2/m|(0,1/2,0)|(1/2,0,0)||
||2|b|..2/m|(0,0,1/2)|(1/2,1/2,1/2)||
||2|a|..2/m|(0,0,0)|(1/2,1/2,0)||
P 2/m 21/c 21/b|264|||||||
||8|i|1|(x,y,z)|(x,-y,-z)|(-x,-y+1/2,z+1/2)|(-x,y+1/2,-z+1/2)
|||||(-x,-y,-z)|(-x,y,z)|(x,y+1/2,-z+1/2)|(x,-y+1/2,z+1/2)
||4|h|..m|(1/2,y,z)|(1/2,-y,-z)|(1/2,-y+1/2,z+1/2)|(1/2,y+1/2,-z+1/2)
||4|g|..m|(0,y,z)|(0,-y,-z)|(0,-y+1/2,z+1/2)|(0,y+1/2,-z+1/2)
||4|f|..2|(x,0,1/2)|(-x,1/2,0)|(-x,0,1/2)|(x,1/2,0)
||4|e|..2|(x,0,0)|(-x,1/2,1/2)|(-x,0,0)|(x,1/2,1/2)
||2|d|..2/m|(1/2,0,1/2)|(1/2,1/2,0)||
||2|c|..2/m|(0,0,1/2)|(0,1/2,0)||
||2|b|..2/m|(1/2,0,0)|(1/2,1/2,1/2)||
||2|a|..2/m|(0,0,0)|(0,1/2,1/2)||
P 21/c 2/m 21/a|265|||||||
||8|i|1|(x,y,z)|(-x,y,-z)|(x+1/2,-y,-z+1/2)|(-x+1/2,-y,z+1/2)
|||||(-x,-y,-z)|(x,-y,z)|(-x+1/2,y,z+1/2)|(x+1/2,y,-z+1/2)
||4|h|..m|(x,1/2,z)|(-x,1/2,-z)|(x+1/2,1/2,-z+1/2)|(-x+1/2,1/2,z+1/2)
||4|g|..m|(x,0,z)|(-x,0,-z)|(x+1/2,0,-z+1/2)|(-x+1/2,0,z+1/2)
||4|f|..2|(1/2,y,0)|(0,-y,1/2)|(1/2,-y,0)|(0,y,1/2)
||4|e|..2|(0,y,0)|(1/2,-y,1/2)|(0,-y,0)|(1/2,y,1/2)
||2|d|..2/m|(1/2,1/2,0)|(0,1/2,1/2)||
||2|c|..2/m|(1/2,0,0)|(0,0,1/2)||
||2|b|..2/m|(0,1/2,0)|(1/2,1/2,1/2)||
||2|a|..2/m|(0,0,0)|(1/2,0,1/2)||
P 21/c 21/c 2/n|266|||||||
||8|e|1|(x,y,z)|(-x+1/2,-y+1/2,z)|(-x,y+1/2,-z+1/2)|(x+1/2,-y,-z+1/2)
|||||(-x,-y,-z)|(x+1/2,y+1/2,-z)|(x,-y+1/2,z+1/2)|(-x+1/2,y,z+1/2)
||4|d|..2|(1/4,3/4,z)|(3/4,1/4,-z+1/2)|(3/4,1/4,-z)|(1/4,3/4,z+1/2)
||4|c|..2|(1/4,1/4,z)|(3/4,3/4,-z+1/2)|(3/4,3/4,-z)|(1/4,1/4,z+1/2)
||4|b|-1|(0,0,1/2)|(1/2,1/2,1/2)|(0,1/2,0)|(1/2,0,0)
||4|a|-1|(0,0,0)|(1/2,1/2,0)|(0,1/2,1/2)|(1/2,0,1/2)
P 2/n 21/a 21/a|267|||||||
||8|e|1|(x,y,z)|(x,-y+1/2,-z+1/2)|(-x+1/2,-y,z+1/2)|(-x+1/2,y+1/2,-z)
|||||(-x,-y,-z)|(-x,y+1/2,z+1/2)|(x+1/2,y,-z+1/2)|(x+1/2,-y+1/2,z)
||4|d|..2|(x,1/4,3/4)|(-x+1/2,3/4,1/4)|(-x,3/4,1/4)|(x+1/2,1/4,3/4)
||4|c|..2|(x,1/4,1/4)|(-x+1/2,3/4,3/4)|(-x,3/4,3/4)|(x+1/2,1/4,1/4)
||4|b|-1|(1/2,0,0)|(1/2,1/2,1/2)|(0,0,1/2)|(0,1/2,0)
||4|a|-1|(0,0,0)|(0,1/2,1/2)|(1/2,0,1/2)|(1/2,1/2,0)
P 21/b 2/n 21/b|268|||||||
||8|e|1|(x,y,z)|(-x+1/2,y,-z+1/2)|(x+1/2,-y+1/2,-z)|(-x,-y+1/2,z+1/2)
|||||(-x,-y,-z)|(x+1/2,-y,z+1/2)|(-x+1/2,y+1/2,z)|(x,y+1/2,-z+1/2)
||4|d|..2|(3/4,y,1/4)|(1/4,-y+1/2,3/4)|(1/4,-y,3/4)|(3/4,y+1/2,1/4)
||4|c|..2|(1/4,y,1/4)|(3/4,-y+1/2,3/4)|(3/4,-y,3/4)|(1/4,y+1/2,1/4)
||4|b|-1|(0,1/2,0)|(1/2,1/2,1/2)|(1/2,0,0)|(0,0,1/2)
||4|a|-1|(0,0,0)|(1/2,0,1/2)|(1/2,1/2,0)|(0,1/2,1/2)
P 2/b 21/c 21/m|269|||||||
||8|e|1|(x,y,z)|(-x,-y,z+1/2)|(-x,y+1/2,-z+1/2)|(x,-y+1/2,-z)
|||||(-x,-y,-z)|(x,y,-z+1/2)|(x,-y+1/2,z+1/2)|(-x,y+1/2,z)
||4|d|..m|(x,y,1/4)|(-x,-y,3/4)|(-x,y+1/2,1/4)|(x,-y+1/2,3/4)
||4|c|2..|(x,1/4,0)|(-x,3/4,1/2)|(-x,3/4,0)|(x,1/4,1/2)
||4|b|-1|(1/2,0,0)|(1/2,0,1/2)|(1/2,1/2,1/2)|(1/2,1/2,0)
||4|a|-1|(0,0,0)|(0,0,1/2)|(0,1/2,1/2)|(0,1/2,0)
P 21/c 2/a 21/m|270|||||||
||8|e|1|(x,y,z)|(-x,-y,z+1/2)|(x+1/2,-y,-z+1/2)|(-x+1/2,y,-z)
|||||(-x,-y,-z)|(x,y,-z+1/2)|(-x+1/2,y,z+1/2)|(x+1/2,-y,z)
