0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
(2+23) 0 1 (4+5) 2 3 4 (14+0) (6+14) (0+3) 5 6 7 8 (6+12) 9 10 11 12 (13+17) 13 14 (12+6) 15 (11+5) 16 17 (5+15) (5+11) 18 (8+1) (5+2) 
0 1 2 3 4 5 (11+3) (9+8) 6 7 8 (5+2) (13+21) 9 (1+6) 10 11 12 13 14 15 16 17 18 19 20 (5+6) 21 22 23 (13+3) 24 
(2+7)mLA4 0 1 2 (6+2) 3 4 5 6 7 8 9 10 (12+1) (1+12) 11 12 (1+16) (19+6) 13 (12+14) 14 15 16 (3+15) 17 (18+8) 18 19 (14+12) 20 21 
0 1 2 3 (9+4) 4 5 6 (4+9) 7 8 9 (24+1) 10 (14+7) 11 (1+24) 12 13 (18+17) 14 (15+2) 15 16 17 18 19 20 21 (13+6) (17+3) 22 
(0+2) (0+1) 0 1 2 3 (5+6) (11+15) (8+1) 4 5 (4+24) (1+8) 6 7 8 9 10 11 12 13 14 (23+4) (23+4) 15 16 17 18 19 20 21 22 
(0+6) 0 (0+1) (1+0) 1 (1+2) (2+1) 2 3 4 (5+10) 5 6 7 8 9 10 11 12 13 14 15 16 (6+8) 17 18 (13+4) 19 20 21 22 23 
(4+15) 0 (0+1) (3+17) (1+0) (0+1) 1 (1+0) (2+12) 2 (4+9) 3 (6+20) (5+4) 4 5 6 7 (6+15) (8+1) 8 9 10 11 12 13 14 15 16 17 18 19 
(25+3) 0 (0+1) (0+6) (4+1) (0+1) (1+0) (1+5) 1 2 3 4 (11+0) (1+4) (1+0) (4+15) (5+1) (0+8) 5 (7+15) 6 7 8 (0+11) (8+0) (8+14) 9 (6+0) 10 11 (3+8) (9+14) 
0 1 (5+0) (0+1) (1+0) (14+3) (1+6) (0+4) 2 3 4 (5+2) (6+1) 5 6 7 8 9 (10+9) (3+14) 10 (9+10) 11 (15+4) (6+4) 12 13 14 (17+6) 15 16 17 
0 1 (0+3) (3+7) 2 3 (4+15) 4 5 6 (7+2) (3+0) 7 (4+8) 8 (19+2) (7+3) 9 (17+8) 10 11 (1+7) 12 13 14 (6+5) 15 (2+7) 16 (5+6) (3+12) 17 
0 1 (0+3) (3+0) 2 (5+4) 3 (0+14) 4 5 6 (3+10)mR37 7 8 (4+5) 9 10 11 12 13 (5+12) 14 15 (3+9) (10+6) 16 17 (9+3) 18 19 20 21 
0 1 2 (2+9) (5+0) (4+12) 3 (18+3) (12+5) (0+5) 4 5 6 7 (9+2) 8 (7+6) (6+7) 9 10 11 12 13 14 15 16 17 18 19 20 21 22 
0 1 (0+1) 2 (1+15) 3 4 5 6 7 (8+4) 8 9 (6+7) (3+13) (14+5) (1+0) (5+7) 10 (13+3) (4+8) 11 (21+3) (5+1) (23+3) 12 (12+9) 13 (1+5) 14 15 (15+1) 
0 1 (1+4) 2 3 (4+1) 4 (2+4) 5 (1+11) 6 (3+6) (5+19) 7 8 9 10 11 12 (2+5) (11+1) (13+17) 13 14 15 (18+10) 16 17 (14+0) (0+14) 18 (6+0) 
0 1 2 3 4 5 6 7 8 9 (4+7) (1+6) 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 (10+2) (7+4) (5+0) 25 26 
0 1 2 3 4 5 6 7 8 9 (8+18) 10 11 (6+19) 12 13 14 15 (13+1) (18+13) 16 (19+6) 17 (16+7) 18 (15+2) 19 20 21 22 23 (18+5) 
0 (0+23) 1 2 3 (4+12) 4 5 (13+5) 6 (11+12) 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 
(0+3) 0 1 2 (7+14) 3 4 5 6 7 8 9 10 11 12 13 14 15 16 (1+21) 17 (10+13) (9+6) 18 19 20 (1+2) 21 (1+4) 22 23 24 
22mLAGC1 0 1 (4+10) 2 3 (9+6) 4 5 6 7 (8+2) 8 9 10 11 12 13 14 15 16 17 18 (6+9) 19 20 21 22 23 24 25 26 
(0+2) (0+9) 0 (1+16) 1 2 (6+2) 3 4 5 6 (13+8) 7 (12+14) (11+5) 8 9 (13+10) 10 11 12 13 (17+1) (2+6) (21+1) 14 15 16 (18+7) 17 18 19 
(1+6) (1+15) 0 (1+8) 1 (0+19) 2 (2+4) 3 4 (5+17) (3+4) 5 (3+12) (13+6) 6 7 (19+0) 8 9 10 (3+12) 11 (12+3) 12 (12+3) (18+6) 13 14 15 16 17 
(3+11) 0 (1+18) (6+26) (5+25) (4+6) 1 2 3 4 (4+2) (2+6) (2+4) 5 6 (6+2) (6+4) (7+21) (3+7) 7 (7+3) 8 9 10 11 12 13 (8+9) 14 15 16 17 
0 1 (1+0) (8+0) (1+9) 2 (0+6) (2+4) (4+10) (4+2) (13+8) (6+0) (0+8) (9+1) 3 4 5 6 (2+8) 7 8 9 10 11 12 13 (0+1) 14 (10+4) (8+13) (19+0) 15 
0 (2+3) (9+0) 1 2 3 (0+5) (0+11) (2+4) 4 (4+2) (5+0) 5 (3+2) (16+0) (0+9) 6 7 8 9 10 11 12 13 14 15 16 17 18 19 (4+8) (9+2) 
0 1 2 3 (8+0) (11+7) 4 (4+7) (2+17) (3+6) (8+4) 5 (12+6) (7+4) 6 7 (4+12) (8+6) 8 (12+4) (9+4) 9 10 11 12 13 14 15 16 17 18 19 
0 1 (12+0) (2+11) (14+0) (4+0) 2 3 (2+7) (3+9) 4 (0+12) 5 (0+12) (2+11) (1+13) 6 7 (2+20) (4+2) 8 9 10 (11+2) 11 12 13 (3+14) 14 15 (12+0) 16 
0 1 2 (1+12) (5+0) (8+16) (1+9) 3 (3+19) 4 5 (0+13) 6 7 8 (16+1) 9 10 11 12 13 14 15 16 (18+5) (4+0) 17 (8+1) 18 (13+0) (5+14) 19 
(0+6) 0 (4+0) (1+13) 1 (2+14) 2 (6+10) 3 4 5 6 7 8 9 10 11 12 13 14 15 16 (23+16) 17 18 19 20 (9+0) 21 22 23 24 
(15+3) 0 (7+30) 1 (0+1) 2 3 4 5 6 (7+3) (3+4) (1+0) 7 8 9 (23+4) 10 (2+1) 11 (13+12) 12 13 14 15 16 17 18 19 20 21 22 
(1+9) 0 1 2 (5+2) (10+20) 3 4 5 6 7 8 9 10 11 (3+2) 12 (3+14) 13 (22+6) 14 (0+1) 15 16 (6+22) 17 18 19 20 (20+10) 21 (14+3) 
0 1 (0+3) 2 (0+9) (19+8) 3 (2+8) (3+9) 4 5 6 7 (18+13) (13+18) (14+22) (1+16) 8 (11+2) 9 10 11 (9+0) 12 (10+3) (9+3) 13 14 15 16 (16+1) 17 
0 (0+2) 1 (12+6) 2 (1+2) (2+1) 3 4 (5+16) 5 6 7 8 9 10 11 12 13 (17+9) 14 15 16 17 (9+8) 18 19 20 21 (2+0) 22 (1+4) 
(0+17) 0 1 2 3 4 5 6 (1+10) (8+6) 7 (6+1) 8 9 10 11 12 13 14 15 16 (9+7) (11+2) 17 18 (8+16) 19 (5+2) 20 21 22 23 
0 1 2 (1+2) 3 (1+7) 4 5 (13+0) 6 (14+8) (6+0) 7 8 9 10 11 12 13 14 (14+6) 15 (1+12) 16 17 18 19 20 (6+14) 21 22 23 
0 (0+15) 1 2 3 4 5 (14+5) (12+8) 6 (17+12) (1+5) 7 (20+3) 8 9 10 11 12 13 14 15 16 17 18 19 20 21 (2+13) (4+1) 22 23 
0 1 2 (16+19) 3 4 (1+14) 5 6 7 8 9 (11+15) 10 11 12 13 (3+6) (9+12) 14 15 16 (24+6) 17 18 (12+9) 19 20 21 22 23 24 
0 1 (9+10) 2 3 4 (2+0) 5 6 (6+1) (4+6) (3+2) (0+8) 7 8 9 10 11 12 13 14 (3+0) 15 16 17 18 19 20 21 22 23 24 
0 (5+9) (5+2) (3+1) 1 (6+4) 2 3 (7+3) 4 5 6 7 8 9 10 11 (6+7) 12 (3+7) 13 14 15 (9+10) (10+9) 16 17 18 19 20 21 (2+5) 
0 (5+8) (1+2) 1 (19+2) 2 (2+3) 3 4 5 (2+1) 6 (1+0) 7 (8+5) (15+6) 8 (8+10) 9 10 11 12 13 (21+0) (0+7) 14 (10+8) 15 16 17 18 19 
0 1 2 3 (12+5) 4 5 6 (22+6) 7 (5+0) (9+17) 8 9 10 (4+10) (11+15) 11 (5+18) 12 (5+12) (7+22) 13 (0+5) 14 15 (15+11) 16 17 18 19 20 
(0+1) 0 (0+11) (5+18) (4+13) 1 (9+2) 2 3 4 (14+2) (13+4) 5 6 7 (2+4) 8 9 10 (0+8) 11 12 13 (2+10) 14 (12+2) 15 16 17 (2+14) 18 19 
(0+6) (1+5) (6+5) (0+19) (4+0) 0 (10+3) 1 (7+11) 2 (4+15) 3 4 (9+4) 5 6 (6+8) (8+6) 7 8 (15+4) (8+14) (14+8) (6+16) 9 (4+9) 10 11 12 13 14 15 
0 (7+4) (3+10) (4+10) (0+6) 1 2 3 4 (9+13) (4+1) 5 (9+1) (2+7) (5+30) (6+5) 6 (1+4) (30+5) 7 8 (8+14) 9 (11+9) (10+6) 10 (9+11) 11 12 13 14 15 
0 (5+0) (11+4) 1 (2+5) (5+6) (4+23) (0+6) (2+12) 2 (1+0) (0+1) (1+6) (1+10) 3 4 5 6 7 (6+0) 8 (6+20) 9 10 (18+9) (10+18) 11 (3+0) 12 13 (20+6) 14 
(6+9) 0 (1+12) 1 (4+7) (9+8) 2 (0+13) 3 (0+6) (11+7) (11+7) (7+11) 4 5 (7+11) (5+11) (11+5) 6 (7+4) 7 (9+6) (0+12) 8 (6+0) 9 10 (3+4) 11 12 (12+0) (6+17) 
(3+9) (4+1) (5+28) 0 1 (0+1) (9+3) (11+0) 2 (4+11) 3 4 (3+1) 5 6 7 (1+0) 8 9 10 11 12 13 (1+3) 14 15 16 17 18 (3+17) 19 (18+1) 
(9+2) (7+4) (18+5) (5+18) 0 1 (15+25) (2+7) (13+2) (4+7) (5+1) 2 3 4 5 6 7 8 (1+5) 9 (7+3) (2+13) 10 11 (5+14) 12 13 14 (5+9) 15 16 (6+4) 
0 (0+16) (11+0) 1 (7+2) (7+4) 2 (1+8) 3 (22+19) (0+11) 4 5 6 7 8 (19+22) (2+10) 9 (4+2) (16+0) 10 (1+21) 11 (1+4) 12 13 14 (12+13) 15 16 (21+1) 
(0+6) (6+0) 0 1 2 (1+0) 3 4 5 (3+4) 6 7 8 9 10 11 (1+3) 12 13 14 (4+3) 15 16 17 18 19 20 21 22 (0+1) (8+2) (15+9) 
(2+7) (2+1) 0 1 2 3 4 5 6 7 (7+11) 8 9 10 11 12 13 14 15 16 17 18 19 20 (8+1) (7+2) 21 22 23 24 25 (6+14) 
(27+4) 0 (4+2) 1 2 (0+11) (9+0) 3 4 (0+22) (10+9) (6+12) 5 6 7 (9+10) 8 9 (22+0) 10 11 (22+9) (2+4) 12 (15+19) (0+9) (17+3) 13 14 15 16 17 
0 1 (5+8) (5+3) 2 3 4 (9+10) (8+5) 5 6 (3+4) 7 8 9 (4+3) 10 11 12 13 14 15 (4+21) 16 17 18 (21+4) (10+14) (3+5) (8+17) (4+7) 19 
0 (4+11) 1 2 (10+0) 3 4 5 (11+4) (13+12) 6 7 8 (11+15) 9 10 (3+5) (1+2) 11 (6+22) 12 13 14 15 16 (0+10) 17 18 19 20 21 22 
0 1 2 3 4 (17+9) 5 (16+2) 6 7 8 (1+10) (1+12) (6+1) (1+12) (11+1) 9 10 11 12 13 14 15 16 17 (2+9) (2+16) 18 19 20 21 22 
0 1 (1+6) (1+5) (7+1) (2+12) 2 3 4 5 6 7 8 9 10 11 12 13 14 15 (1+8) 16 17 18 19 20 21 22 23 24 25 26 
(4+3) (3+4) (0+3) 0 1 (12+18) 2 3 4 (9+1) 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 
0 1 2 (3+6) 3 4 5 (17+8) (2+29) 6 7 8 9 (0+4) 10 11 12 13 14 15 16 17 18 19 (8+4) 20 21 22 23 24 25 (5+1) 
0 1 2 3 (4+9) (2+11) (8+25) 4 5 6 7 (10+21) (25+8) 8 (26+2) (3+2) 9 10 11 12 13 (1+7) (11+2) 14 15 16 17 18 19 20 21 22 
0 1 2 3 4 5 6 (13+3) 7 8 9 10 11 12 (19+0) 13 14 15 (10+5) (4+24) (8+6) (4+5) (2+5) (5+2) (3+13) 16 17 18 19 20 21 22 
0 1 2 3 4 5 6 7 (15+22) (22+15) 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 (13+3) (5+12) (3+0) (6+3) (7+21) 
(12+2)mLA1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
(0+7) 0 (8+0) 1 2 3 4 5 6 7 8 9 10 (29+9) 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 
0 1 (13+0) 2 (3+2) (0+11) (11+2) (11+0) 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 
(1+3) (0+4) (3+6) (12+1) (8+2) (4+0) 0 (4+5) (4+15) 1 (3+1) 2 3 (2+3) 4 (0+14) (6+3) 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 
(7+0) 0 (0+1) (1+0) 1 (2+9) 2 3 (9+17) (1+12) (1+14) 4 (8+1) 5 (9+2) 6 (7+27) 7 (12+1) 8 9 (12+10) (13+11) 10 (10+12) (14+1) (8+13) 11 12 13 14 15 
0 (9+0) 1 2 (25+7) (7+25) 3 4 (11+12) 5 6 (1+9) 7 8 9 (8+0) 10 (13+11) (5+17) (9+1) 11 (11+13) 12 (12+18) (3+13) 13 (12+20) (20+12) (12+11) 14 15 16 
(2+16) (5+3) 0 (2+10) (0+11) 1 2 (2+10) 3 (1+3) (10+2) 4 (3+1) 5 (6+18) 6 7 (10+5) 8 9 (17+1) (1+17) (7+11) 10 11 12 13 14 (16+2) 15 16 (11+0) 
(14+6) (6+1) (7+0) (4+7) (1+2) (2+3) 0 1 2 (11+7) (2+3) 3 (11+4) 4 5 (7+4) 6 (18+4) (0+7) (7+4) (3+2) (10+1) 7 8 (1+6) 9 (1+10) 10 11 (4+11) 12 13 
(13+1) 0 1 (1+6) 2 3 4 5 6 7 8 9 (4+3) (6+1) 10 11 (9+22) 12 13 14 (1+13) 15 (24+10) 16 (6+5) (10+11) 17 18 19 20 21 22 
(2+9) (1+12) 0 (6+4) (5+2) 1 (1+20) (8+9) (9+0) 2 (2+8) 3 (1+14) 4 (15+19) (18+6) 5 6 (10+9) 7 8 9 (9+19) 10 11 12 (8+2) 13 (0+9) 14 15 16 
0 (25+2) 1 2 (13+8) (6+1) (0+1) 3 4 (15+5) 5 6 (1+0) (6+10) (5+1) (1+6) (1+0) 7 8 9 10 (11+12) 11 12 13 (12+11) 14 15 16 17 18 19 
(1+11) (3+14) 0 1 (7+0) 2 3 4 5 (1+8) 6 7 (18+3) (11+7) 8 (11+0) 9 (10+16) (6+4) 10 11 12 13 (16+2) (11+18)mR1 14 (0+2) 15 (8+1) (0+11) 16 17 
(0+10) 0 1 (3+9) (2+0) 2 (0+21) (3+2) 3 (3+11) 4 (5+2) 5 6 7 8 (4+7) 9 (0+2) 10 (19+8) 11 (9+3) (8+0) 12 13 14 15 16 (4+20) 17 (21+0) 
(3+14) 0 (3+5) (16+3) (16+17) (18+0) (0+18) 1 2 3 4 (4+3) 5 6 7 8 (4+5) 9 (13+4) 10 (10+8) (5+4) 11 12 (18+6) (8+9) (2+7) 13 14 15 16 17 
0 1 2 (7+3) (5+1) (7+6) (1+5) (1+18) (5+18) 3 (6+9) 4 5 (9+6) 6 7 8 9 10 11 12 13 (2+7) 14 15 16 17 (1+5) 18 (6+7) 19 20 
(0+3) 0 (13+0) 1 (1+3) (4+2) (10+18) (2+4) 2 (3+0) 3 (2+1) (14+6) 4 (1+9) 5 6 7 (21+7) 8 9 10 11 12 13 14 15 16 17 (1+2) (6+14) 18 
0 1 (0+7) (0+23) (1+6) (1+10) 2 3 4 (5+3) 5 6 7 8 (3+7) (3+8) (7+0) 9 10 11 (5+20) 12 13 (8+3) (6+3) 14 (0+18) 15 16 (26+19) 17 (3+5) 
0 (3+1) (7+5) 1 (2+11) (1+2) 2 (1+3) 3 4 5 (3+9) (4+16) (5+13) 6 (14+0) (9+2) (17+6) 7 8 9 10 11 12 (11+2) (21+9) 13 14 (5+7) (6+17) 15 16 
(4+0) 0 (6+11) (0+3) (0+10) 1 2 3 4 (0+9) 5 (10+0) 6 7 (2+14) (1+5) (4+8) 8 9 10 (11+0) 11 (11+6) (24+4) 12 13 (8+4) 14 15 (5+6) 16 (16+3) 
0 1 2 3 (2+5) 4 5 6 7 8 9 (3+7) 10 (17+8) 11 (14+6) 12 13 14 15 16 (11+8) 17 18 (7+0) (5+2) (7+13) 19 (10+2) 20 21 22 
(0+3) (2+10) (9+0) 0 (2+6) 1 (22+7) (2+0) 2 3 4 5 6 (19+13) 7 8 9 (2+25) (6+2) (19+11) 10 (10+8) (22+1) 11 12 13 14 15 16 17 18 19 
0 (0+3) 1 (11+3) (4+12) 2 3 (4+23) 4 5 (5+6) 6 7 8 (18+5) 9 (2+10) (1+16) 10 (10+2) (12+4) 11 12 (16+1) (3+0) (15+14) 13 14 15 16 17 18 
0 (4+3) (20+19) 1 (6+13) 2 3 (6+7) 4 (4+13) 5 6 7 8 (0+17) 9 10 11 12 13 14 (13+4) 15 (10+18) (26+0) (17+0) (9+11) 16 17 (13+6) (16+10) 18 
0 4mR2 (3+0) (12+1) 1 2 3 4 (1+4) 5 (6+18) (0+12) 6 (7+5) (23+6) (5+7) (13+2) 7 8 9 (2+8) 10 11 (4+1) 12 (0+14) 13 (1+12) 14 15 16 17 
0 1 2 (6+8) (6+3) (2+7) (13+5) 3 4 5 (7+2) (3+6) (7+10) 6 7 8 9 (12+2) (8+6) 10 11 (10+7) 12 (5+13) 13 14 (0+18) (12+10) 15 16 17 18 
0 1 2 (4+0) (2+10) 3 (4+8) 4 (10+2) 5 6 7 (7+8) 8 (8+7) (7+8) 9 (8+4) 10 11 12 13 14 (6+7) (16+15) 15 16 17 (8+19) 18 19 20 
0 1 (2+11) (3+5) (4+18) 2 (4+27) (3+5) 3 4 5 6 7 (5+3) 8 (6+18) 9 10 11 12 (11+15) (27+4) 13 14 15 (15+11) 16 17 (15+5) (5+3) 18 19 
(9+3) (2+8) 0 1 2 3 4 5 6 (5+2) 7 (3+9) (2+12) 8 (9+0) (0+4) (4+0) (0+4) (2+5) 9 (4+0) (4+0) (0+15) 10 11 (5+12) 12 13 14 15 16 17 
(10+7) 0 (0+5) (0+5) (5+9) 1 2 3 4 (4+12) 5 6 7 8 (12+5) (9+5) 9 10 11 (9+8) 12 13 14 (8+9) 15 16 17 18 19 20 21 22 
(8+17) 0 1 2 3 4 (17+1) 5 (0+4) (2+0) (8+15) (9+16) 6 7 (2+1) 8 9 (8+9) (9+8) 10 11 (4+9) 12 13 (2+4) 14 15 16 17 (4+0) (15+8) 18 
0 (8+2) 1 2 3 4 5 6 (10+6) (2+6) (3+7) (1+11) (17+1) 7 (9+6) 8 9 10 11 12 13 (2+8) 14 15 16 17 18 (16+18) (18+16) 19 20 21 
0 1 2 3 (0+15) 4 5 6 7 (15+0) (3+8) (0+23) 8 (3+4) 9 10 (4+7) 11 12 13 14 15 16 (2+19) 17 (23+0) 18 19 20 21 22 23 
(9+3) 0 (21+11) (15+0) 1 2 (10+6) 3 4 5 6 7 8 (12+2) 9 (1+15) 10 (15+1) (16+19) (0+15) (0+8) 11 12 13 14 (3+4) 15 (6+10) 16 17 18 19 
0 1 2 (19+8) (13+11) 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 (1+4) 18 (1+4) 19 20 21 (6+0) 22 (1+3) 23 (3+1) 24 
(12+22) (12+26) 0 1 2 (1+3) 3 (2+16) 4 5 (8+0) 6 7 8 9 10 11 12 (11+1) 13 14 15 (15+7) 16 17 18 19 20 21 (1+7) 22 23 
0 1 2 (0+10) 3 4 5 (3+5) (2+0) (5+8) (8+5) 6 7 (7+4) 8 9 10 11 (1+17) (1+14) 12 (0+6) 13 14 15 16 17 18 19 20 21 22 
0 (8+19) (19+3) (13+3) 1 2 3 (3+4) 4 5 (7+8) (8+7) 6 7 (6+2) (7+13) 8 (0+9) 9 10 11 12 13 (13+7) (12+5) 14 15 16 (10+9) 17 18 19 
0 1 (12+7) 2 3 4 5 6 7 (10+15) 8 9 (3+1) 10 11 (12+9) 12 13 14 15 (2+13) 16 17 18 19 20 21 22 23 24 (22+9) 25 
0 1 2 3 4 5 (2+26) 6 7 8 (7+18) 9 10 11 (2+9) 12 13 14 (1+0) 15 (15+0) 16 17 18 19 (18+7) 20 21 22 23 (26+2) 24 
0 1 2 (2+5) 3 4 5 6 7 8 9 10 11 12 13 (10+7) (4+5) 14 15 16 17 (4+20) (7+10) 18 (14+7) 19 20 21 22 23 24 25 
0 1 (9+2) 2 3 (3+5) (8+22) 4 (18+2) 5 (5+3) 6 7 8 9 10 11 (0+3) (2+9) 12 13 14 15 (10+0) (3+1) 16 (2+18) 17 18 19 20 21 
0 1 2 (2+18) (2+16) 3 4 5 (10+14) 6 7 8 9 10 11 12 (9+21) 13 14 15 16 17 (16+2) 18 (18+2) 19 (14+10) 20 21 22 23 24 
0 1 2 3 4 (2+5) (3+4) (2+8) (3+16) (3+8) 5 6 7 8 (5+2) (8+2) (6+22) (5+20) 9 10 11 12 13 14 15 16 17 18 19 20 21 22 
0 1 2 3 4 5 6 7 8 9 (2+4) (4+2) (5+11) (7+14) 10 11 12 13 14 15 16 17 (13+12) (12+13) (11+5) 18 19 20 21 22 23 24 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 (13+7) (7+13) (8+13) (13+8) (9+21) (9+2) (2+9) (12+1) (3+14) (2+3) (3+2) 14 15 16 17 18 19 20 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 (11+4) (4+11) (8+10) (10+8) (17+7) (7+17) (19+11) 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
(13+0) 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 
0 (18+0) (0+10) 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 
0 1 2 (2+10) (15+1) (0+12) (26+0) 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 
(3+8) 0 1 2 3 4 5 6 (1+13) (4+1) (1+4) (14+5) (21+5) 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 
0 (18+0) 1 2 3 4 5 6 7 8 9 10 11 12 (28+2) (16+4) (7+2) (2+7) (10+20) (9+0) (31+4) (7+13) (3+12) (12+3) (2+6) 13 14 15 16 17 18 19 
0 1 (0+1) 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 (9+13) (13+9) (19+8) (8+19) (13+12) (12+13) 
0 1 2 (19+2) (2+1) (8+1) (2+0) (0+2) (1+25) 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 
0 1 2 3 4 5 6 7 8 (8+6) (6+8) (5+4) (2+14) (1+5) (5+1) (4+0) (5+6) (5+29) (2+8) (8+2) (23+5) 9 10 11 12 13 14 15 16 17 18 19 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 (12+18) (8+5) (6+15) (15+6) (2+0) (0+2) (11+20) (12+16) (16+12) (8+5) (5+8) 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
